V,Thrust,diameter,pitch,rpm
51.4,5.563,0.4318,10.0,6000
0.0,30.892,0.3302,4.5,18000
20.1,2.209,0.4318,12.0,3000
67.3,17.732,0.3302,7.0,15000
22.0,2.916,0.16002,4.0,22000
80.2,14.151,0.18796,7.8,30000
61.3,7.889,0.18796,7.7,23000
10.5,52.313,0.508,12.0,10000
94.8,20.534,0.4572,8.0,12000
70.6,5.573,0.2794,4.7,13999
49.5,3.168,0.254,8.0,10000
52.1,2.41,0.3048,4.7,9000
20.4,12.966,0.3429,12.5,10000
11.2,1.424,0.12065,4.75,26999
73.6,8.4,0.2286,4.7,20000
49.3,1.424,0.19812,7.0,11000
45.0,2.503,0.31115,3.75,11000
48.2,1.222,0.1143,4.0,26000
7.4,1.801,0.254,3.0,9000
41.7,5.498,0.19812,7.0,20000
114.4,4.377,0.13208,6.0,41000
32.2,2.052,0.2286,4.7,10000
33.7,24.285,0.3937,12.0,11000
93.6,1.222,0.1143,3.5,33000
23.6,14.063,0.2794,4.5,17000
18.2,4.197,0.1524,3.0,31000
118.8,1.282,0.3683,11.0,9000
22.0,1.352,0.1016,3.3,31000
159.4,3.278,0.3175,12.5,12000
27.2,1.117,0.127,4.0,16000
44.0,12.968,0.2794,3.8,17000
99.9,4.108,0.1524,4.5,31000
122.6,4.745,0.22225,8.25,18000
173.5,1.338,0.19812,6.0,24000
71.6,3.617,0.2794,8.0,11000
0.0,1.76,0.2032,8.0,11000
52.8,23.931,0.3683,14.0,13000
27.2,6.419,0.3937,13.0,6000
25.4,4.795,0.254,8.0,11000
60.0,2.507,0.13335,6.25,29000
39.2,2.771,0.22225,9.0,13000
5.0,6.036,0.16002,4.0,30000
19.8,7.319,0.22225,7.75,20000
13.1,1.197,0.2032,9.0,9000
9.2,18.293,0.4191,12.0,9000
96.8,7.203,0.3048,12.0,11000
28.2,2.022,0.3556,8.5,5000
127.8,35.052,0.3937,12.0,13999
6.7,19.9,0.3302,4.0,16000
42.8,1.575,0.2286,3.8,11000
117.4,2.677,0.22225,7.5,16000
42.4,4.786,0.2794,4.0,13000
137.1,3.711,0.13208,6.0,34000
42.5,1.362,0.219075,3.75,13000
22.1,15.656,0.36576,10.5,10000
208.0,12.302,0.381,14.0,13999
58.4,25.123,0.3683,13.0,12000
5.1,11.924,0.254,7.0,17000
149.8,1.169,0.12065,4.75,33000
37.9,40.723,0.508,8.0,10000
50.7,9.914,0.2794,9.0,11000
18.4,4.753,0.1651,5.0,28000
76.3,2.837,0.13335,4.75,31000
113.5,6.301,0.2413,8.0,18000
121.6,7.138,0.22352,8.5,20000
53.2,1.747,0.2286,6.0,10000
87.3,5.944,0.2032,10.0,18000
122.2,1.408,0.2286,6.0,16000
56.0,32.045,0.4699,9.5,10000
29.7,2.25,0.36576,13.0,4000
91.8,22.532,0.254,6.0,22000
10.1,4.482,0.2159,7.0,17000
5.9,6.672,0.4826,11.0,4000
3.0,7.638,0.381,12.0,6000
4.3,23.165,0.4572,10.0,9000
90.7,2.084,0.2413,7.5,13000
67.0,1.191,0.6858,13.0,4000
0.0,7.758,0.4318,12.75,5000
113.2,1.873,0.1778,6.0,22000
89.4,4.663,0.381,13.5,7000
109.1,23.192,0.45974,11.0,11000
31.9,57.357,0.508,16.0,11000
106.2,3.635,0.127,4.6,35000
93.1,14.905,0.36576,14.0,10000
12.7,7.885,0.254,6.0,12000
107.7,3.435,0.2413,6.0,18000
71.7,20.065,0.3556,13.5,12000
79.4,3.466,0.4064,14.0,6000
86.2,14.555,0.3302,13.5,12000
9.8,3.253,0.1524,2.0,30000
10.2,20.691,0.4064,7.0,10000
80.1,1.574,0.4064,12.0,6000
24.7,8.203,0.381,14.0,7000
177.5,8.961,0.4572,12.0,13000
9.0,4.988,0.1905,2.5,25000
36.9,4.93,0.3302,4.5,10000
57.1,1.679,0.2159,5.5,13000
-34.8,10.914,0.1524,4.5,36000
37.9,22.04,0.3302,7.0,15000
21.5,1.282,0.5207,14.0,2000
28.6,4.355,0.22225,8.5,16000
4.7,3.801,0.4826,12.0,3000
60.7,1.616,0.4064,12.0,5000
63.2,2.952,0.3048,12.0,7000
32.7,1.511,0.4699,12.0,3000
57.1,7.434,0.254,3.8,17000
13.2,1.43,0.2794,5.0,6000
68.9,19.465,0.2794,5.5,20000
35.9,1.798,0.1905,2.5,20000
62.2,5.116,0.1397,4.5,37000
115.8,16.193,0.4318,13.0,10000
73.0,28.678,0.4318,10.0,11000
11.8,4.509,0.2286,6.0,11000
58.5,2.052,0.254,7.0,9000
142.0,20.862,0.3048,14.0,16000
157.2,8.535,0.2794,14.0,13999
12.8,1.361,0.508,11.0,2000
45.5,1.409,0.10668,2.0,40000
39.4,24.395,0.4826,11.0,8000
33.7,5.09,0.2286,6.5,13999
35.7,20.422,0.3937,12.0,10000
30.7,4.054,0.2286,4.5,13999
122.4,9.85,0.22225,7.75,23000
31.9,5.794,0.4064,7.0,7000
14.9,1.501,0.2286,3.0,10000
121.7,1.665,0.1778,4.0,26999
12.2,21.74,0.5588,10.0,6000
5.5,5.864,0.2794,5.5,11000
3.4,9.415,0.2921,6.0,12000
90.8,3.381,0.1651,6.0,24000
0.0,20.436,0.3683,14.0,12000
34.0,4.494,0.1778,6.0,20000
8.4,9.202,0.3556,12.0,8000
79.8,1.996,0.1143,4.1,34000
85.2,9.876,0.5334,12.0,7000
37.6,1.336,0.12065,4.75,26000
26.5,2.889,0.4064,11.0,4000
6.3,4.012,0.4572,5.5,4000
23.4,2.082,0.2413,6.0,9000
127.1,20.912,0.3302,13.0,15000
42.1,40.507,0.5207,10.5,9000
205.3,4.788,0.22225,8.0,24000
21.3,2.465,0.2286,6.0,9000
57.5,8.599,0.219075,3.75,25000
133.4,5.163,0.3048,5.5,19000
6.3,1.944,0.5334,10.0,2000
44.1,3.503,0.2794,5.5,11000
89.7,19.409,0.5207,10.0,9000
82.9,2.473,0.254,6.0,13000
1.5,2.103,0.3302,6.5,5000
16.0,6.124,0.1651,3.7,32000
19.9,4.015,0.1778,4.0,20000
8.8,2.708,0.1524,3.0,26000
27.8,1.336,0.508,16.0,2000
61.3,8.229,0.3048,6.0,13999
0.0,27.493,0.4064,13.0,11000
83.6,1.86,0.2794,7.0,10000
15.3,12.408,0.4064,13.0,7000
30.5,5.695,0.2794,9.0,10000
102.9,8.363,0.3048,10.0,13000
45.9,2.625,0.1524,5.5,23000
111.8,6.006,0.2794,9.0,13999
33.9,4.502,0.2794,4.0,12000
29.6,8.98,0.2794,3.8,13999
77.9,11.102,0.2286,4.0,26000
12.6,1.036,0.22225,7.0,8000
22.0,20.106,0.3175,6.0,15000
23.4,1.149,0.3556,14.0,3000
25.7,9.351,0.2667,4.5,17000
63.8,6.542,0.2794,10.0,11000
39.3,6.411,0.2794,8.5,11000
49.3,5.226,0.2286,5.0,17000
19.7,25.318,0.5207,10.5,7000
50.5,8.275,0.254,5.5,16000
40.0,1.627,0.4064,8.0,5000
60.7,5.638,0.3048,4.0,15000
71.9,9.709,0.3302,13.5,10000
71.5,2.115,0.2413,7.0,12000
60.6,13.889,0.3302,10.0,12000
69.7,7.309,0.1524,4.0,38000
0.0,4.363,0.2413,7.5,13000
114.4,1.685,0.111125,4.25,39000
81.5,19.759,0.3302,13.0,13999
57.4,2.314,0.13335,4.75,28000
10.3,7.742,0.2286,6.0,18000
87.2,11.63,0.4699,12.0,8000
44.5,3.107,0.22225,8.0,13000
99.4,47.375,0.508,12.0,11000
11.8,1.054,0.10668,2.0,31000
31.1,3.027,0.381,7.0,6000
13.3,1.58,0.1524,4.5,15000
121.8,3.111,0.3556,10.0,11000
36.8,6.148,0.2413,8.5,15000
94.4,1.817,0.2032,9.0,13000
47.8,7.754,0.3048,3.8,13000
36.9,7.536,0.4318,10.0,6000
29.2,1.172,0.381,8.0,4000
41.2,25.697,0.4445,18.0,9000
31.3,5.183,0.22352,8.75,17000
30.2,31.027,0.508,15.0,8000
0.0,19.657,0.254,5.0,23000
0.0,8.753,0.31115,3.75,12000
109.8,12.016,0.22225,8.25,24000
0.0,1.593,0.1524,6.0,18000
135.5,8.1,0.2794,12.0,13999
77.4,2.538,0.1397,2.5,37000
86.1,36.603,0.5334,13.0,9000
195.6,16.512,0.4826,16.0,11000
19.9,1.63,0.23495,5.0,10000
28.9,8.205,0.381,14.0,7000
68.1,1.619,0.4572,6.0,8000
44.4,5.065,0.254,3.8,13999
19.1,7.843,0.127,4.0,37000
150.6,10.109,0.2286,6.5,24000
66.3,1.304,0.13208,6.0,20000
61.2,8.344,0.254,3.0,22000
45.6,14.714,0.3048,8.5,13999
10.5,32.862,0.4064,10.0,12000
6.5,27.384,0.381,4.0,15000
86.4,3.952,0.3556,8.5,10000
48.1,10.638,0.3556,10.0,9000
70.9,14.836,0.3429,10.0,12000
13.1,1.345,0.2794,13.0,5000
60.0,4.769,0.3048,10.0,9000
95.9,5.633,0.2032,4.0,28000
25.8,2.705,0.3302,8.0,6000
71.7,1.21,0.2794,6.0,10000
23.5,2.11,0.2032,8.0,12000
18.9,7.058,0.2286,3.7,18000
116.1,4.761,0.16002,4.0,35000
41.0,6.322,0.3175,12.5,8000
38.2,15.233,0.3302,13.0,12000
50.8,2.781,0.2794,5.0,11000
52.0,5.288,0.3937,12.0,6000
59.6,1.685,0.19812,6.0,13000
63.5,1.332,0.18796,7.6,12000
2.8,2.178,0.3302,5.5,5000
23.5,1.361,0.2794,13.0,5000
57.8,2.949,0.5461,10.5,5000
64.5,5.207,0.19812,6.0,20000
104.0,8.89,0.22225,8.0,22000
16.9,5.337,0.2032,5.0,19000
193.7,4.519,0.22352,9.25,21000
21.9,15.106,0.4191,13.0,8000
45.6,27.608,0.381,7.0,13999
55.5,24.748,0.381,13.5,10000
35.7,5.957,0.4191,13.0,5000
86.8,4.544,0.36576,12.0,8000
33.1,10.934,0.2794,8.0,13999
36.0,3.251,0.1524,4.0,26000
6.5,9.514,0.1778,6.0,26999
0.0,1.331,0.254,7.0,6000
105.6,5.63,0.1778,9.0,23000
10.5,1.412,0.22352,9.25,9000
53.7,2.165,0.1524,3.0,26000
18.8,1.768,0.2159,5.5,11000
54.6,2.776,0.1524,4.3,22000
72.8,2.291,0.22225,9.25,12000
58.0,1.914,0.2032,10.0,11000
11.7,12.265,0.3302,13.0,11000
81.7,6.756,0.22352,8.5,19000
48.4,8.067,0.3429,13.5,8000
14.5,8.483,0.4572,11.0,5000
27.1,2.142,0.2286,4.5,11000
31.8,2.278,0.3556,5.0,7000
101.0,4.137,0.13208,6.0,39000
222.7,1.255,0.1778,8.0,25000
2.2,1.008,0.1778,5.0,10000
86.2,11.085,0.3048,9.0,13000
48.5,3.217,0.381,13.0,5000
3.9,1.428,0.3175,12.0,4000
0.0,5.104,0.508,22.5,3000
18.8,7.287,0.22225,8.25,20000
52.5,2.498,0.13335,6.25,29000
107.1,6.856,0.3048,11.0,12000
33.4,9.22,0.3048,14.0,10000
31.7,1.72,0.2032,7.0,11000
172.0,2.72,0.2413,6.0,25000
78.8,17.273,0.4318,6.0,13000
12.1,1.035,0.19812,6.0,9000
51.8,1.563,0.12065,5.5,28000
49.0,1.896,0.12065,4.5,31000
30.6,70.31,0.5334,13.0,11000
32.1,34.165,0.381,8.0,15000
10.8,4.845,0.2286,6.0,13999
66.0,2.578,0.4064,6.0,9000
39.9,47.679,0.4826,10.0,11000
30.3,1.437,0.127,4.6,20000
85.7,1.549,0.22225,8.0,12000
3.3,2.452,0.16002,4.0,20000
114.6,4.187,0.127,4.0,37000
131.4,3.886,0.1524,4.5,35000
75.5,1.304,0.1778,4.0,18000
46.5,2.376,0.3302,8.0,7000
14.1,28.663,0.3302,5.5,17000
83.2,11.753,0.4572,12.0,8000
70.0,10.265,0.2286,6.0,21000
20.8,34.032,0.4572,6.0,11000
43.9,1.758,0.2159,5.5,12000
10.0,14.525,0.254,6.0,19000
2.6,4.326,0.254,5.0,11000
71.9,19.921,0.5588,12.0,7000
33.7,9.982,0.3048,7.0,12000
5.4,2.149,0.3556,10.0,4000
6.1,1.819,0.1524,4.3,16000
55.0,1.372,0.254,6.0,9000
51.7,4.904,0.2032,7.0,18000
70.4,20.019,0.4318,10.0,10000
0.0,28.798,0.4318,12.75,10000
18.4,29.276,0.3048,4.5,20000
71.0,3.139,0.12954,5.0,32000
13.5,4.663,0.16002,4.0,26999
17.1,23.051,0.508,11.0,7000
1.8,2.811,0.2286,4.5,13000
28.4,2.628,0.3048,13.0,6000
100.9,3.396,0.1397,4.7,33000
102.4,2.91,0.2921,12.5,9000
23.3,1.497,0.4318,6.0,4000
34.4,3.202,0.23495,6.0,13000
6.6,1.503,0.1778,6.0,13000
203.3,8.026,0.22225,9.25,24000
5.3,5.675,0.1524,3.0,36000
75.1,20.914,0.3429,11.5,13999
57.6,10.78,0.508,12.0,6000
17.9,13.634,0.5207,14.0,5000
13.0,12.352,0.3683,13.0,8000
39.1,3.066,0.1524,4.5,22000
54.9,10.635,0.4572,16.0,6000
49.2,4.175,0.3175,9.0,8000
24.8,1.89,0.2921,4.0,8000
2.0,1.859,0.4318,7.0,3000
13.0,10.531,0.4064,7.0,8000
22.7,1.126,0.19812,4.0,11000
12.6,1.831,0.3302,5.5,5000
24.6,3.256,0.4318,10.0,4000
29.4,1.244,0.1651,3.7,16000
26.5,1.464,0.4572,6.0,4000
30.9,7.356,0.127,4.5,41000
141.0,6.733,0.635,12.5,9000
28.2,23.264,0.3556,13.5,13000
9.2,2.828,0.381,14.0,4000
69.8,52.213,0.508,11.0,11000
25.0,6.045,0.1524,4.5,28000
53.4,3.317,0.254,5.5,12000
134.4,3.487,0.12065,4.75,41000
6.6,3.052,0.2286,6.5,11000
46.3,1.053,0.3048,6.0,7000
137.4,1.648,0.22225,7.5,17000
14.1,15.829,0.3556,10.0,11000
68.5,19.715,0.381,13.0,11000
8.5,4.18,0.2794,3.8,9000
84.7,2.004,0.2286,8.0,12000
45.0,6.542,0.19812,4.0,24000
7.6,2.603,0.22225,7.0,12000
59.6,1.174,0.22225,8.5,9000
27.2,2.875,0.4064,7.0,5000
112.1,2.7,0.4572,5.5,13000
189.7,1.723,0.3429,14.0,12000
0.0,3.797,0.36576,10.5,5000
114.7,1.028,0.2032,8.0,13999
135.3,2.5,0.1524,4.0,34000
75.2,6.243,0.2921,6.0,13999
129.8,2.785,0.127,4.0,36000
0.0,23.828,0.4572,12.0,9000
66.7,9.164,0.2286,7.5,18000
35.0,12.739,0.381,6.0,11000
29.0,5.863,0.2794,10.0,10000
65.7,11.078,0.22225,8.0,24000
15.9,1.284,0.2794,8.0,5000
73.9,6.314,0.127,4.6,39000
154.1,23.715,0.381,12.0,13999
61.9,3.888,0.2413,7.5,13000
20.9,2.709,0.244475,3.75,13000
77.4,3.046,0.254,6.0,13999
7.8,2.947,0.2794,5.0,8000
57.4,2.177,0.1778,6.0,18000
4.6,1.474,0.1651,2.9,17000
84.6,3.007,0.3048,12.0,8000
89.9,2.017,0.1016,3.3,42000
59.3,4.724,0.2794,8.0,11000
0.0,6.026,0.3048,6.0,9000
19.3,2.812,0.1651,5.0,22000
2.8,3.311,0.3175,11.5,6000
38.3,5.249,0.22352,9.0,17000
22.7,2.047,0.3048,10.0,5000
6.1,3.989,0.1651,5.5,26000
30.7,1.06,0.2032,6.0,9000
52.0,4.506,0.3302,4.0,12000
0.0,28.956,0.5334,10.0,7000
87.4,7.912,0.4318,18.0,6000
13.8,2.911,0.127,3.0,35000
63.9,4.012,0.2032,8.0,15000
78.6,17.539,0.3048,5.5,18000
54.2,1.813,0.3048,6.0,9000
59.3,5.593,0.18796,7.7,20000
28.3,2.623,0.1778,6.0,16000
117.8,1.62,0.22225,5.0,20000
45.1,1.518,0.3175,11.5,5000
121.1,2.592,0.1778,9.0,18000
104.2,1.004,0.18796,7.5,15000
37.5,6.184,0.19812,7.0,21000
123.7,3.057,0.1397,4.5,35000
58.3,12.985,0.2794,13.0,13999
91.7,62.747,0.5334,13.0,11000
48.3,1.211,0.1143,3.5,26999
57.8,17.339,0.4572,12.0,8000
33.1,1.07,0.19812,4.0,12000
39.4,12.833,0.2286,6.0,22000
80.3,7.327,0.2794,13.0,11000
18.8,14.746,0.4826,12.0,6000
25.3,16.599,0.3429,10.0,12000
83.0,20.985,0.508,8.0,10000
205.0,6.195,0.22225,7.75,25000
16.5,11.182,0.2794,6.0,12000
131.2,5.202,0.2286,6.5,20000
105.7,10.871,0.4191,5.0,13999
43.1,42.211,0.6858,13.0,6000
122.7,1.959,0.1778,7.0,20000
7.6,1.476,0.19812,4.0,11000
110.5,24.218,0.3302,13.0,16000
32.9,2.938,0.3048,5.5,8000
99.0,27.484,0.5207,13.5,9000
88.3,8.327,0.36576,10.5,10000
19.4,3.53,0.18796,7.8,16000
162.2,8.091,0.508,18.0,8000
39.6,7.577,0.2794,6.0,13000
72.0,2.299,0.1524,5.0,23000
17.6,2.661,0.1778,4.0,20000
75.3,5.759,0.22225,8.25,18000
63.1,7.673,0.4572,10.0,7000
20.5,1.014,0.1524,4.0,15000
52.9,1.922,0.2286,9.0,9000
58.8,15.388,0.254,7.0,20000
28.4,5.048,0.1397,2.0,41000
123.8,4.898,0.3048,7.0,16000
26.9,8.843,0.254,7.0,15000
34.5,6.407,0.3302,6.0,10000
210.0,1.54,0.127,4.3,44000
103.6,4.101,0.3302,4.5,18000
157.6,9.542,0.5334,13.5,10000
60.5,21.428,0.508,15.0,7000
9.7,4.804,0.1524,3.0,33000
7.8,1.165,0.4572,11.0,2000
32.0,1.113,0.2286,6.0,7000
9.2,2.491,0.1778,4.0,17000
19.4,22.611,0.2921,12.5,19000
4.2,7.496,0.3048,10.0,10000
74.6,2.74,0.4064,8.0,8000
7.9,27.023,0.508,10.0,8000
38.3,15.389,0.2413,8.5,22000
29.4,1.098,0.22225,8.75,8000
9.9,1.179,0.117475,3.0,25000
6.1,1.158,0.2286,3.0,10000
35.7,29.837,0.5461,13.0,7000
14.5,3.053,0.2794,3.0,10000
168.6,19.811,0.3048,14.0,16000
34.6,3.849,0.3048,5.0,10000
23.7,29.854,0.3556,8.5,16000
61.3,61.17,0.4826,12.0,12000
20.2,4.11,0.1143,3.5,45000
32.9,1.792,0.4318,4.0,6000
4.4,38.769,0.508,11.0,9000
44.1,1.647,0.22225,8.5,10000
111.3,1.625,0.1651,6.0,21000
15.4,2.721,0.3048,6.0,7000
51.4,2.947,0.22352,8.5,13000
189.2,8.448,0.22225,9.5,23000
76.1,15.07,0.5334,10.0,8000
11.9,2.435,0.2286,3.0,12000
0.0,10.717,0.3429,13.5,9000
52.5,53.524,0.6096,12.0,8000
127.4,1.078,0.381,12.0,9000
15.6,32.914,0.3683,11.0,11000
104.3,2.153,0.1524,4.3,26000
46.4,2.741,0.254,5.0,12000
38.4,1.689,0.254,6.0,9000
7.4,19.388,0.3556,6.0,13000
53.5,10.381,0.5334,10.0,6000
28.1,6.312,0.3048,11.0,9000
11.4,45.194,0.4572,6.0,12000
2.0,6.574,0.508,10.0,4000
4.4,8.082,0.3429,13.3,8000
37.4,12.035,0.4699,12.0,6000
26.4,8.364,0.22225,8.25,21000
39.7,3.876,0.4572,14.0,4000
52.6,4.178,0.23495,5.0,17000
23.6,3.095,0.3937,11.5,4000
99.1,14.76,0.2286,10.0,23000
6.8,1.816,0.508,15.0,2000
59.9,8.109,0.3556,7.0,11000
37.6,4.9,0.23495,5.0,17000
88.9,4.765,0.3048,13.0,9000
101.5,21.115,0.508,12.0,9000
2.8,2.56,0.2032,3.75,15000
113.1,6.536,0.2286,5.0,24000
42.7,29.061,0.381,11.0,10000
41.5,17.572,0.508,15.0,6000
30.8,1.593,0.3175,9.0,5000
58.6,2.834,0.1651,3.7,25000
30.0,1.023,0.3683,14.0,3000
53.4,6.998,0.4445,18.0,5000
0.0,3.418,0.45974,10.0,3000
19.9,1.408,0.22352,8.75,9000
10.7,3.899,0.4064,6.0,5000
121.2,5.465,0.18796,7.6,23000
88.0,3.232,0.2159,7.25,16000
31.0,1.139,0.2794,7.0,6000
9.1,17.795,0.4318,7.0,9000
24.8,1.236,0.1778,3.0,16000
79.2,12.404,0.254,7.0,19000
47.6,1.035,0.22225,9.0,8000
8.9,4.48,0.3302,7.0,7000
73.1,2.375,0.22225,9.25,12000
149.6,2.46,0.1524,4.0,37000
15.3,34.54,0.381,8.0,13999
18.1,15.667,0.18796,7.5,32000
2.9,7.992,0.3302,7.0,9000
98.5,4.634,0.3556,6.0,13000
20.6,7.632,0.381,4.0,9000
34.6,5.85,0.2032,3.75,23000
5.8,3.125,0.219075,3.75,15000
64.8,6.861,0.2286,7.5,16000
0.0,7.043,0.19812,4.0,22000
5.3,2.604,0.23495,5.0,12000
54.2,10.852,0.3302,5.5,14000
22.0,4.502,0.2286,7.5,13000
46.8,25.937,0.3302,13.5,17000
4.8,2.912,0.22352,8.75,13000
4.3,3.365,0.3556,4.7,5000
50.2,24.138,0.3302,8.0,16000
53.0,4.466,0.3175,6.0,10000
9.8,5.346,0.3556,13.5,6000
67.5,1.525,0.22225,7.5,11000
91.1,7.762,0.4318,10.0,9000
0.0,1.841,0.1778,6.0,13000
98.2,4.811,0.2921,4.0,19000
30.2,20.336,0.4064,14.0,10000
34.2,3.973,0.1524,4.5,24000
25.8,9.245,0.6604,15.0,3000
3.7,25.597,0.508,12.0,7000
20.6,17.081,0.3048,8.0,15000
22.6,2.337,0.3556,8.5,5000
101.4,3.253,0.1778,6.0,22000
3.2,5.48,0.3302,11.0,7000
51.1,9.415,0.3556,13.5,8000
17.6,2.47,0.4826,10.0,3000
79.7,2.359,0.1016,3.3,43000
73.8,12.154,0.4318,7.0,11000
25.8,26.36,0.5461,10.5,7000
164.5,7.074,0.19812,6.0,28000
16.5,2.602,0.1524,6.0,23000
9.9,6.431,0.508,10.0,4000
70.6,8.895,0.4064,6.0,11000
56.2,1.598,0.2286,6.0,10000
19.8,7.619,0.3429,14.0,7000
68.9,1.854,0.4318,13.0,5000
0.0,15.85,0.4318,8.0,8000
66.6,6.997,0.1778,6.0,25000
88.2,20.109,0.3048,11.5,16000
102.5,2.073,0.2286,5.0,19000
114.5,10.937,0.3302,9.0,13999
91.2,9.605,0.3048,6.0,16000
130.2,3.375,0.3556,7.0,15000
0.0,8.287,0.22225,8.25,21000
64.7,5.149,0.3302,4.0,13999
58.4,1.597,0.19812,4.0,17000
32.1,7.863,0.381,4.0,10000
45.3,5.477,0.1651,2.9,33000
70.5,26.452,0.4191,14.0,11000
72.0,3.766,0.23495,6.0,16000
16.2,17.256,0.4572,8.0,8000
168.3,2.131,0.18796,7.6,23000
120.1,7.747,0.3048,12.0,12000
1.1,1.499,0.381,8.0,3000
24.0,1.589,0.14478,3.0,22000
79.3,12.814,0.22225,7.5,24000
84.1,2.247,0.1524,4.0,26999
76.7,26.942,0.5334,13.0,8000
53.8,1.603,0.22225,8.25,10000
22.9,1.44,0.14478,3.0,21000
5.5,1.954,0.2413,5.0,8000
40.2,4.823,0.3556,12.0,6000
93.5,3.401,0.1524,5.0,28000
28.9,2.473,0.3302,4.5,8000
54.4,1.825,0.1524,4.3,19000
51.5,8.962,0.3048,12.5,10000
112.6,1.589,0.2032,3.75,24000
207.4,2.051,0.12065,4.5,45000
125.7,23.777,0.3556,14.0,13000
5.6,1.543,0.508,8.0,2000
93.6,2.51,0.22225,7.5,13999
9.9,1.168,0.1524,4.3,13000
101.3,4.649,0.2159,7.0,19000
40.3,33.897,0.3556,10.0,16000
78.1,9.148,0.4064,12.0,8000
20.1,24.508,0.3556,4.0,15000
4.3,4.323,0.16002,4.0,26000
73.0,2.199,0.2794,4.0,13999
157.6,1.834,0.3302,13.0,11000
66.6,19.963,0.2794,8.0,19000
21.7,1.122,0.22352,9.25,8000
16.5,3.628,0.22225,8.5,15000
136.7,3.849,0.2032,8.0,20000
96.7,1.465,0.127,4.0,27000
9.2,9.491,0.4318,12.0,6000
15.6,4.497,0.2159,7.25,17000
100.5,6.683,0.4318,12.0,8000
60.5,1.939,0.508,10.0,5000
70.3,1.694,0.4318,12.5,5000
112.3,3.857,0.1778,5.0,26000
57.0,2.916,0.254,6.0,12000
64.0,16.43,0.36576,14.0,10000
10.8,1.194,0.1778,4.0,12000
4.9,4.097,0.4572,8.0,4000
64.1,1.377,0.4191,12.0,5000
96.1,15.753,0.508,10.5,9000
113.5,2.252,0.11938,4.2,36000
90.3,7.296,0.254,3.8,20000
38.1,7.493,0.2286,4.0,20000
9.2,20.601,0.4572,8.0,8000
34.0,2.803,0.23495,5.5,13000
171.1,22.019,0.508,15.0,11000
5.7,14.567,0.254,7.0,17000
83.9,2.931,0.4064,4.0,13999
6.9,1.095,0.1397,4.7,18000
18.0,1.162,0.3556,14.0,3000
107.9,28.499,0.4572,12.0,11000
3.4,1.621,0.3302,4.5,5000
66.8,3.61,0.3175,13.0,7000
27.7,22.614,0.4318,10.0,9000
21.0,2.709,0.1143,4.1,39000
72.9,8.496,0.254,3.8,19000
105.7,3.598,0.2286,4.5,21000
59.1,1.751,0.4318,8.0,6000
208.4,4.747,0.2286,7.5,24000
163.5,3.469,0.22225,8.0,20000
35.4,8.071,0.254,7.0,15000
0.0,2.353,0.1397,2.5,26999
54.2,1.533,0.22225,8.0,10000
38.5,1.005,0.111125,4.25,25000
0.0,1.72,0.3302,4.5,5000
51.3,1.144,0.1651,3.7,18000
117.4,11.782,0.2413,8.0,21000
0.0,3.967,0.13335,4.75,36000
75.6,12.617,0.3302,4.5,18000
135.1,4.62,0.23495,5.5,24000
10.5,3.012,0.4064,8.0,4000
0.0,16.724,0.2921,6.0,16000
64.6,5.127,0.22225,9.25,17000
84.7,23.788,0.3556,13.5,13000
20.8,1.965,0.4572,10.0,3000
80.6,4.515,0.2794,4.5,17000
36.5,1.336,0.1651,6.5,15000
26.7,3.32,0.1524,4.0,26000
12.7,8.603,0.4318,6.0,7000
149.9,2.423,0.19812,7.0,21000
39.3,20.576,0.381,7.0,12000
27.4,3.467,0.2794,6.0,9000
14.9,1.875,0.2794,10.0,6000
227.8,2.838,0.22225,8.75,23000
17.2,2.268,0.1524,4.3,18000
69.4,2.859,0.2032,4.5,18000
57.3,5.895,0.3175,12.5,8000
79.8,4.469,0.2286,4.5,19000
3.3,2.555,0.3048,5.5,6000
13.6,4.019,0.5334,10.0,3000
109.8,16.25,0.4191,13.0,10000
36.8,1.664,0.3048,12.0,5000
31.8,41.347,0.6604,13.0,6000
41.4,2.773,0.127,5.0,34000
140.2,10.62,0.3048,11.0,15000
0.0,9.983,0.2413,6.5,19000
76.9,6.237,0.2032,6.0,21000
62.0,8.794,0.2794,7.0,13999
63.5,4.44,0.35052,10.0,7000
21.5,5.369,0.3048,4.5,10000
113.4,34.547,0.381,14.0,15000
24.5,9.232,0.4064,6.0,8000
26.6,13.718,0.4826,11.0,6000
31.5,3.94,0.1524,3.0,31000
45.1,2.275,0.508,11.0,4000
34.3,1.693,0.22225,8.25,10000
59.6,2.515,0.3048,11.0,7000
21.6,6.207,0.22225,9.25,19000
68.9,20.499,0.3175,9.0,15000
30.9,1.092,0.1397,4.7,18000
80.2,50.031,0.5588,10.0,10000
35.4,4.646,0.23495,5.75,16000
42.7,4.128,0.4572,10.0,5000
65.8,1.733,0.2032,4.0,17000
92.7,4.175,0.2286,6.0,18000
13.0,9.855,0.2286,6.0,24000
64.3,2.278,0.2794,3.8,12000
8.9,1.427,0.2032,8.0,9000
26.6,33.609,0.4064,4.0,15000
38.9,5.027,0.254,4.0,15000
105.2,2.036,0.2286,7.5,13000
18.3,11.463,0.22225,9.25,24000
59.6,4.163,0.1524,3.0,32000
16.8,1.13,0.5334,10.5,2000
59.1,20.363,0.2794,7.0,17000
14.8,1.129,0.12065,4.75,24000
8.0,4.645,0.2286,6.0,13999
